,F1 Score,F1 Score for Race_American_Indian_Alaska_Native,Race_American_Indian_Alaska_Native Demographic Parity Difference,Race_American_Indian_Alaska_Native Demographic Parity Ratio,Race_American_Indian_Alaska_Native Equalized Odds Difference,Race_American_Indian_Alaska_Native Equalized Odds Ratio,F1 Score for Race_Asian,Race_Asian Demographic Parity Difference,Race_Asian Demographic Parity Ratio,Race_Asian Equalized Odds Difference,Race_Asian Equalized Odds Ratio,F1 Score for Race_Black_African_American,Race_Black_African_American Demographic Parity Difference,Race_Black_African_American Demographic Parity Ratio,Race_Black_African_American Equalized Odds Difference,Race_Black_African_American Equalized Odds Ratio,F1 Score for Race_Native_Hawaiian_Pacific_Islander,Race_Native_Hawaiian_Pacific_Islander Demographic Parity Difference,Race_Native_Hawaiian_Pacific_Islander Demographic Parity Ratio,Race_Native_Hawaiian_Pacific_Islander Equalized Odds Difference,Race_Native_Hawaiian_Pacific_Islander Equalized Odds Ratio,F1 Score for Race_White,Race_White Demographic Parity Difference,Race_White Demographic Parity Ratio,Race_White Equalized Odds Difference,Race_White Equalized Odds Ratio,F1 Score for Race_White_Latino,Race_White_Latino Demographic Parity Difference,Race_White_Latino Demographic Parity Ratio,Race_White_Latino Equalized Odds Difference,Race_White_Latino Equalized Odds Ratio
0,0.6690676006283196,0.20009033423667566,0.024209162577983334,0.28889607046796834,0.028541109848304935,0.28172739882206416,0.13891465677179962,0.06825695867470115,0.1926005305158521,0.07291124972732045,0.18823859240661134,0.1810205495266682,7.722157768541571e-05,0.33317002921998257,0.005704892752269893,0.32178087527317145,0.19643633202955238,0.010428764983828165,0.31128539488098944,0.04456498304724782,0.24276817244577828,0.20093924860111909,0.01817857746037162,0.2960190676711179,0.022289277546025627,0.2899910394507597,0.19534694706898303,0.001372733572622964,0.3304527827864535,0.006278433744073608,0.32060988537880525
1,0.6043730850581576,0.21501351632356,0.01166220189363043,0.31531654013357263,0.01349102674056668,0.3124313750757049,0.24205110417389294,0.01383544451418143,0.31210289524992946,0.01629635160371634,0.3083069323751542,0.22566567579533237,0.0374595936093961,0.2809502991703684,0.03889270865482878,0.27883121918699255,0.23487289652703183,0.027004597609971204,0.2943797987277997,0.026615151411294224,0.29446547502232745,0.22452626065332215,0.03624566090525705,0.2810165971863414,0.038309073450022844,0.278009674828057,0.24484885978931448,0.03303996856153224,0.28625235271122074,0.037578009022003,0.28019452607790685
2,0.640143784384717,0.17527862208713274,0.0061290429828485165,0.31858792701149,0.010455725958891307,0.30912802554988844,0.13458162668227033,0.0451105328684809,0.22208144215472295,0.0470775171215736,0.21837168130512272,0.1802699228791774,0.01034573713998301,0.309032978232104,0.017222751246544987,0.29495821914762704,0.18214936247723132,0.00315114390212388,0.3254057326705963,0.026166554220382554,0.2653431883508639,0.18081774268828268,0.006622989852275755,0.31688535058823325,0.008112821064018524,0.3126764941393884,0.17963608207510648,0.00401701771486281,0.3234944542142418,0.005052689146685589,0.32114444672803866
3,0.6592463373290197,0.2029543994861914,0.007011082196443493,0.32184294862249535,0.014037159502440555,0.3115309366593299,0.18648639420943014,0.05797987423370621,0.23664614403214215,0.06048608611519731,0.23446199427163514,0.20279424216765451,0.005574954941051202,0.32389718786899574,0.011644727108627776,0.31417182030363716,0.20486985726280438,0.03557767406484998,0.2730180685475836,0.06441080471137416,0.22662880625383894,0.2305460529164682,0.024295474216352624,0.29340519627702694,0.02810035557406158,0.2888319238243397,0.21561027511779907,0.010025609718428363,0.3164086203338189,0.01628758583008934,0.30655291280789004
4,0.55178673049312,0.13454146073585943,0.010381806439425859,0.30484935075849895,0.020484383196121853,0.27756632433398165,0.1867607387424777,0.016150035930324214,0.29391979489863623,0.01884249831911396,0.2884602725215175,0.1251167133520075,0.032164359827909605,0.24703086391361595,0.03549263046713715,0.23855435897435903,0.12361331220285264,0.04390287533345207,0.21299789603862554,0.05085296495287087,0.19003348595254418,0.1743133703579716,0.02199504148010843,0.2756821355075957,0.02305476694850837,0.2732248837907498,0.13683384461725048,0.024979133955857196,0.2661378530442644,0.029971768955382616,0.253515458323907
5,0.7137202527460782,0.2419547079856972,0.02775798203767521,0.29824562966101337,0.029750763887462672,0.29090040376434456,0.27211424038080123,0.0005620263518515781,0.3326222858419561,0.012848619984226225,0.3158816640537872,0.23038922487317515,0.05152553469474841,0.26924274089349015,0.05121833169334881,0.26249573451092106,0.25710325710325715,0.016589583548483795,0.312348902781943,0.01753990412926354,0.3082769916536066,0.2778927357760506,0.02977310556914318,0.29674727813847995,0.0317403027274494,0.29000123801993755,0.25922236610552174,0.01382326070995843,0.3159346308161854,0.014321299021360109,0.3158241163693769
